Año,Mes,Día,Hora,Minuto,Segundo,pm25,calidad_pm25,calidad
2022,01,26,04,00,00,21.9245,1,1,
2022,01,26,05,00,00,31.6299,1,1,
2022,01,26,06,00,00,49.7337,1,1,
2022,01,26,07,00,00,44.7690,1,1,
2022,01,26,08,00,00,53.5341,1,1,
2022,01,26,09,00,00,39.2035,1,1,
2022,01,26,10,00,00,20.9995,1,1,
2022,01,26,11,00,00,18.6280,1,1,
2022,01,26,12,00,00,8.7458,1,1,
2022,01,26,13,00,00,8.7756,1,1,
2022,01,26,14,00,00,16.3040,1,1,
2022,01,26,15,00,00,8.7903,1,1,
2022,01,26,16,00,00,15.0941,1,1,
2022,01,26,17,00,00,9.9716,1,1,
2022,01,26,18,00,00,13.6552,1,1,
2022,01,26,19,00,00,8.6431,1,1,
2022,01,26,20,00,00,9.8565,1,1,
2022,01,26,21,00,00,12.2952,1,1,
2022,01,26,22,00,00,14.7157,1,1,
2022,01,26,23,00,00,26.9458,1,1,
2022,01,27,00,00,00,19.5730,1,1,
2022,01,27,01,00,00,14.6650,1,1,
2022,01,27,02,00,00,13.4317,1,1,
2022,01,27,03,00,00,29.2696,1,1,
2022,01,27,04,00,00,31.6111,1,1,
2022,01,27,05,00,00,47.3154,1,1,
2022,01,27,06,00,00,46.0134,1,1,
2022,01,27,07,00,00,68.9506,1,1,
2022,01,27,08,00,00,47.5188,1,1,
2022,01,27,09,00,00,36.8226,1,1,
2022,01,27,10,00,00,19.7931,1,1,
2022,01,27,11,00,00,9.9878,1,1,
2022,01,27,12,00,00,15.0517,1,1,
2022,01,27,13,00,00,12.6015,1,1,
2022,01,27,14,00,00,13.9306,1,1,
2022,01,27,15,00,00,7.5582,1,1,
2022,01,27,16,00,00,12.4365,1,1,
2022,01,27,17,00,00,22.2501,1,1,
2022,01,27,18,00,00,9.8811,1,1,
2022,01,27,19,00,00,11.0919,1,1,
2022,01,27,20,00,00,13.5166,1,1,
2022,01,27,21,00,00,15.9201,1,1,
2022,01,27,22,00,00,26.8641,1,1,
2022,01,27,23,00,00,23.1833,1,1,
2022,01,28,00,00,00,-999.0000,151,1,
2022,01,28,01,00,00,-999.0000,151,1,
2022,01,28,02,00,00,-999.0000,151,1,
2022,01,28,03,00,00,-999.0000,151,1,
2022,01,28,04,00,00,-999.0000,151,1,
2022,01,28,05,00,00,-999.0000,151,1,
2022,01,28,06,00,00,-999.0000,151,1,
2022,01,28,07,00,00,-999.0000,151,1,
2022,01,28,08,00,00,-999.0000,151,1,
2022,01,28,09,00,00,-999.0000,151,1,
2022,01,28,10,00,00,-999.0000,151,1,
2022,01,28,11,00,00,26.2236,1,1,
2022,01,28,12,00,00,10.0439,1,1,
2022,01,28,13,00,00,12.6265,1,1,
2022,01,28,14,00,00,16.5118,1,1,
2022,01,28,15,00,00,15.2276,1,1,
2022,01,28,16,00,00,12.6968,1,1,
2022,01,28,17,00,00,3.7768,1,1,
2022,01,28,18,00,00,9.9835,1,1,
2022,01,28,19,00,00,14.8390,1,1,
2022,01,28,20,00,00,18.5206,1,1,
2022,01,28,21,00,00,15.9924,1,1,
2022,01,28,22,00,00,26.9499,1,1,
2022,01,28,23,00,00,41.5389,1,1,
2022,01,29,00,00,00,29.2530,1,1,
2022,01,29,01,00,00,21.9130,1,1,
2022,01,29,02,00,00,23.0829,1,1,
2022,01,29,03,00,00,47.2571,1,1,
2022,01,29,04,00,00,33.8822,1,1,
2022,01,29,05,00,00,39.8465,1,1,
2022,01,29,06,00,00,49.3847,1,1,
2022,01,29,07,00,00,38.5279,1,1,
2022,01,29,08,00,00,30.4193,1,1,
2022,01,29,09,00,00,33.1445,1,1,
2022,01,29,10,00,00,17.3313,1,1,
2022,01,29,11,00,00,21.1528,1,1,
2022,01,29,12,00,00,22.5575,1,1,
2022,01,29,13,00,00,25.1692,1,1,
2022,01,29,14,00,00,30.4342,1,1,
2022,01,29,15,00,00,17.7145,1,1,
2022,01,29,16,00,00,10.0662,1,1,
2022,01,29,17,00,00,8.7568,1,1,
2022,01,29,18,00,00,11.1876,1,1,
2022,01,29,19,00,00,13.5920,1,1,
2022,01,29,20,00,00,15.9977,1,1,
2022,01,29,21,00,00,14.7167,1,1,
2022,01,29,22,00,00,14.6780,1,1,
2022,01,29,23,00,00,26.8116,1,1,
2022,01,30,00,00,00,36.3876,1,1,
2022,01,30,01,00,00,42.4157,1,1,
2022,01,30,02,00,00,49.5493,1,1,
2022,01,30,03,00,00,45.8940,1,1,
2022,01,30,04,00,00,38.6211,1,1,
2022,01,30,05,00,00,37.3576,1,1,
2022,01,30,06,00,00,56.4915,1,1,
2022,01,30,07,00,00,43.3062,1,1,
2022,01,30,08,00,00,44.7586,1,1,
2022,01,30,09,00,00,29.3863,1,1,
2022,01,30,10,00,00,22.2262,1,1,
2022,01,30,11,00,00,14.9102,1,1,
2022,01,30,12,00,00,16.2616,1,1,
2022,01,30,13,00,00,8.8001,1,1,
2022,01,30,14,00,00,7.5781,1,1,
2022,01,30,15,00,00,11.4188,1,1,
2022,01,30,16,00,00,8.8731,1,1,
2022,01,30,17,00,00,8.8221,1,1,
2022,01,30,18,00,00,9.9797,1,1,
2022,01,30,19,00,00,8.6490,1,1,
2022,01,30,20,00,00,9.8226,1,1,
2022,01,30,21,00,00,13.4581,1,1,
2022,01,30,22,00,00,12.2010,1,1,
2022,01,30,23,00,00,12.1670,1,1,
2022,01,31,00,00,00,14.5454,1,1,
2022,01,31,01,00,00,15.7168,1,1,
2022,01,31,02,00,00,32.5725,1,1,
2022,01,31,03,00,00,36.1430,1,1,
2022,01,31,04,00,00,34.9377,1,1,
2022,01,31,05,00,00,20.4377,1,1,
2022,01,31,06,00,00,27.6000,1,1,
2022,01,31,07,00,00,40.8065,1,1,
2022,01,31,08,00,00,37.5451,1,1,
2022,01,31,09,00,00,30.5870,1,1,
2022,01,31,10,00,00,23.4413,1,1,
2022,01,31,11,00,00,19.9111,1,1,
2022,01,31,12,00,00,10.0117,1,1,
2022,01,31,13,00,00,7.5574,1,1,
2022,01,31,14,00,00,13.9367,1,1,
2022,01,31,15,00,00,10.1687,1,1,
2022,01,31,16,00,00,8.8764,1,1,
2022,01,31,17,00,00,8.8302,1,1,
2022,01,31,18,00,00,8.7316,1,1,
2022,01,31,19,00,00,6.1916,1,1,
2022,01,31,20,00,00,11.1023,1,1,
2022,01,31,21,00,00,12.2730,1,1,
2022,01,31,22,00,00,10.9982,1,1,
2022,01,31,23,00,00,13.4168,1,1,
2022,02,01,00,00,00,23.1607,1,1,
2022,02,01,01,00,00,21.8586,1,1,
2022,02,01,02,00,00,27.8895,1,1,
2022,02,01,03,00,00,26.6518,1,1,
2022,02,01,04,00,00,29.0227,1,1,
2022,02,01,05,00,00,24.1609,1,1,
2022,02,01,06,00,00,31.3910,1,1,
2022,02,01,07,00,00,32.6217,1,1,
2022,02,01,08,00,00,31.5126,1,1,
2022,02,01,09,00,00,31.8579,1,1,
2022,02,01,10,00,00,17.3241,1,1,
2022,02,01,11,00,00,16.1843,1,1,
2022,02,01,12,00,00,15.0677,1,1,
2022,02,01,13,00,00,15.1507,1,1,
2022,02,01,14,00,00,17.7391,1,1,
2022,02,01,15,00,00,22.8759,1,1,
2022,02,01,16,00,00,22.9003,1,1,
2022,02,01,17,00,00,3.7783,1,1,
2022,02,01,18,00,00,12.5073,1,1,
2022,02,01,19,00,00,8.6916,1,1,
2022,02,01,20,00,00,9.8917,1,1,
2022,02,01,21,00,00,14.7607,1,1,
2022,02,01,22,00,00,14.7378,1,1,
2022,02,01,23,00,00,14.7273,1,1,
2022,02,02,00,00,00,12.2457,1,1,
2022,02,02,01,00,00,13.4439,1,1,
2022,02,02,02,00,00,21.9927,1,1,
2022,02,02,03,00,00,28.0342,1,1,
2022,02,02,04,00,00,31.6301,1,1,
2022,02,02,05,00,00,38.8566,1,1,
2022,02,02,06,00,00,32.7317,1,1,
2022,02,02,07,00,00,54.4462,1,1,
2022,02,02,08,00,00,24.4228,1,1,
2022,02,02,09,00,00,24.5933,1,1,
2022,02,02,10,00,00,17.3519,1,1,
2022,02,02,11,00,00,13.7017,1,1,
2022,02,02,12,00,00,16.3207,1,1,
2022,02,02,13,00,00,12.5900,1,1,
2022,02,02,14,00,00,16.4521,1,1,
2022,02,02,15,00,00,16.5260,1,1,
2022,02,02,16,00,00,13.9791,1,1,
2022,02,02,17,00,00,12.6395,1,1,
2022,02,02,18,00,00,11.2550,1,1,
2022,02,02,19,00,00,14.9188,1,1,
2022,02,02,20,00,00,18.5531,1,1,
2022,02,02,21,00,00,16.0272,1,1,
2022,02,02,22,00,00,23.3854,1,1,
2022,02,02,23,00,00,18.4355,1,1,
2022,02,03,00,00,00,20.8745,1,1,
2022,02,03,01,00,00,25.7153,1,1,
2022,02,03,02,00,00,36.6037,1,1,
2022,02,03,03,00,00,42.6561,1,1,
2022,02,03,04,00,00,46.2431,1,1,
2022,02,03,05,00,00,41.3872,1,1,
2022,02,03,06,00,00,37.7245,1,1,
2022,02,03,07,00,00,52.2717,1,1,
2022,02,03,08,00,00,41.5441,1,1,
2022,02,03,09,00,00,34.5588,1,1,
2022,02,03,10,00,00,23.4846,1,1,
2022,02,03,11,00,00,27.4336,1,1,
2022,02,03,12,00,00,21.3040,1,1,
2022,02,03,13,00,00,23.8599,1,1,
2022,02,03,14,00,00,25.2098,1,1,
2022,02,03,15,00,00,16.4106,1,1,
2022,02,03,16,00,00,20.2321,1,1,
2022,02,03,17,00,00,18.8981,1,1,
2022,02,03,18,00,00,16.2753,1,1,
2022,02,03,19,00,00,21.0763,1,1,
2022,02,03,20,00,00,27.0492,1,1,
2022,02,03,21,00,00,24.5745,1,1,
2022,02,03,22,00,00,34.3260,1,1,
2022,02,03,23,00,00,44.0374,1,1,
2022,02,04,00,00,00,50.0501,1,1,
2022,02,04,01,00,00,39.1016,1,1,
2022,02,04,02,00,00,57.4565,1,1,
2022,02,04,03,00,00,26.9297,1,1,
2022,02,04,04,00,00,25.6889,1,1,
2022,02,04,05,00,00,26.8961,1,1,
2022,02,04,06,00,00,35.3898,1,1,
2022,02,04,07,00,00,48.7563,1,1,
2022,02,04,08,00,00,43.9678,1,1,
2022,02,04,09,00,00,30.6777,1,1,
2022,02,04,10,00,00,29.6857,1,1,
2022,02,04,11,00,00,19.7913,1,1,
2022,02,04,12,00,00,14.9666,1,1,
2022,02,04,13,00,00,21.3369,1,1,
2022,02,04,14,00,00,25.1945,1,1,
2022,02,04,15,00,00,20.0719,1,1,
2022,02,04,16,00,00,25.8455,1,1,
2022,02,04,17,00,00,17.0241,1,1,
2022,02,04,18,00,00,19.4546,1,1,
2022,02,04,19,00,00,-999.0000,151,1,
2022,02,04,20,00,00,64.3574,1,1,
2022,02,04,21,00,00,65.5584,1,1,
2022,02,04,22,00,00,40.0124,1,1,
2022,02,04,23,00,00,42.4522,1,1,
2022,02,05,00,00,00,38.8408,1,1,
2022,02,05,01,00,00,38.9067,1,1,
2022,02,05,02,00,00,47.3960,1,1,
2022,02,05,03,00,00,47.3144,1,1,
2022,02,05,04,00,00,36.3165,1,1,
2022,02,05,05,00,00,26.6049,1,1,
2022,02,05,06,00,00,41.1044,1,1,
2022,02,05,07,00,00,41.0818,1,1,
2022,02,05,08,00,00,32.6978,1,1,
2022,02,05,09,00,00,34.0865,1,1,
2022,02,05,10,00,00,38.0469,1,1,
2022,02,05,11,00,00,32.2517,1,1,
2022,02,05,12,00,00,29.9099,1,1,
2022,02,05,13,00,00,32.6021,1,1,
2022,02,05,14,00,00,31.2090,1,1,
2022,02,05,15,00,00,31.1895,1,1,
2022,02,05,16,00,00,39.8861,1,1,
2022,02,05,17,00,00,22.2880,1,1,
2022,02,05,18,00,00,19.7669,1,1,
2022,02,05,19,00,00,9.8219,1,1,
2022,02,05,20,00,00,8.5590,1,1,
2022,02,05,21,00,00,10.9326,1,1,
2022,02,05,22,00,00,10.8916,1,1,
2022,02,05,23,00,00,8.4657,1,1,
2022,02,06,00,00,00,15.7338,1,1,
2022,02,06,01,00,00,25.3940,1,1,
2022,02,06,02,00,00,37.4692,1,1,
2022,02,06,03,00,00,35.0564,1,1,
2022,02,06,04,00,00,37.4683,1,1,
2022,02,06,05,00,00,44.6901,1,1,
2022,02,06,06,00,00,39.8468,1,1,
2022,02,06,07,00,00,75.9678,1,1,
2022,02,06,08,00,00,35.1275,1,1,
2022,02,06,09,00,00,29.2913,1,1,
2022,02,06,10,00,00,25.7531,1,1,
2022,02,06,11,00,00,22.2736,1,1,
2022,02,06,12,00,00,17.4834,1,1,
2022,02,06,13,00,00,15.1019,1,1,
2022,02,06,14,00,00,12.5768,1,1,
2022,02,06,15,00,00,18.8973,1,1,
2022,02,06,16,00,00,28.5127,1,1,
2022,02,06,17,00,00,14.7105,1,1,
2022,02,06,18,00,00,18.3377,1,1,
2022,02,06,19,00,00,24.3651,1,1,
2022,02,06,20,00,00,35.2967,1,1,
2022,02,06,21,00,00,31.5807,1,1,
2022,02,06,22,00,00,35.2661,1,1,
2022,02,06,23,00,00,38.9326,1,1,
2022,02,07,00,00,00,36.5015,1,1,
2022,02,07,01,00,00,31.6290,1,1,
2022,02,07,02,00,00,28.0092,1,1,
2022,02,07,03,00,00,18.2592,1,1,
2022,02,07,04,00,00,29.1927,1,1,
2022,02,07,05,00,00,20.6571,1,1,
2022,02,07,06,00,00,8.4855,1,1,
2022,02,07,07,00,00,18.1554,1,1,
2022,02,07,08,00,00,15.7813,1,1,
2022,02,07,09,00,00,20.6806,1,1,
2022,02,07,10,00,00,13.4665,1,1,
2022,02,07,11,00,00,12.3260,1,1,
2022,02,07,12,00,00,12.4477,1,1,
2022,02,07,13,00,00,11.2031,1,1,
2022,02,07,14,00,00,13.6763,1,1,
2022,02,07,15,00,00,7.4437,1,1,
2022,02,07,16,00,00,13.6740,1,1,
2022,02,07,17,00,00,12.3847,1,1,
2022,02,07,18,00,00,13.5523,1,1,
2022,02,07,19,00,00,7.3680,1,1,
2022,02,07,20,00,00,11.0329,1,1,
2022,02,07,21,00,00,6.1147,1,1,
2022,02,07,22,00,00,8.5524,1,1,
2022,02,07,23,00,00,9.7681,1,1,
2022,02,08,00,00,00,13.4050,1,1,
2022,02,08,01,00,00,12.1792,1,1,
2022,02,08,02,00,00,21.9077,1,1,
2022,02,08,03,00,00,18.2517,1,1,
2022,02,08,04,00,00,25.5433,1,1,
2022,02,08,05,00,00,25.5177,1,1,
2022,02,08,06,00,00,30.3455,1,1,
2022,02,08,07,00,00,38.7812,1,1,
2022,02,08,08,00,00,44.8847,1,1,
2022,02,08,09,00,00,29.2282,1,1,
2022,02,08,10,00,00,33.0051,1,1,
2022,02,08,11,00,00,23.4508,1,1,
2022,02,08,12,00,00,23.5471,1,1,
2022,02,08,13,00,00,19.7616,1,1,
2022,02,08,14,00,00,9.8401,1,1,
2022,02,08,15,00,00,13.6298,1,1,
2022,02,08,16,00,00,18.5418,1,1,
2022,02,08,17,00,00,15.8680,1,1,
2022,02,08,18,00,00,24.4011,1,1,
2022,02,08,19,00,00,26.8153,1,1,
2022,02,08,20,00,00,24.3101,1,1,
2022,02,08,21,00,00,24.2828,1,1,
2022,02,08,22,00,00,31.5534,1,1,
2022,02,08,23,00,00,35.2017,1,1,
2022,02,09,00,00,00,32.8149,1,1,
2022,02,09,01,00,00,21.8744,1,1,
2022,02,09,02,00,00,21.8708,1,1,
2022,02,09,03,00,00,21.8918,1,1,
2022,02,09,04,00,00,19.4467,1,1,
2022,02,09,05,00,00,18.2209,1,1,
2022,02,09,06,00,00,23.0711,1,1,
2022,02,09,07,00,00,27.9011,1,1,
2022,02,09,08,00,00,40.1737,1,1,
2022,02,09,09,00,00,27.0817,1,1,
2022,02,09,10,00,00,19.7319,1,1,
2022,02,09,11,00,00,16.1347,1,1,
2022,02,09,12,00,00,7.4201,1,1,
2022,02,09,13,00,00,3.7139,1,1,
2022,02,09,14,00,00,6.1355,1,1,
2022,02,09,15,00,00,23.2397,1,1,
2022,02,09,16,00,00,20.7990,1,1,
2022,02,09,17,00,00,35.3874,1,1,
2022,02,09,18,00,00,52.4413,1,1,
2022,02,09,19,00,00,25.5461,1,1,
2022,02,09,20,00,00,20.6554,1,1,
2022,02,09,21,00,00,-999.0000,151,1,
2022,02,09,22,00,00,-999.0000,151,1,
2022,02,09,23,00,00,-999.0000,151,1,
2022,02,10,00,00,00,-999.0000,151,1,
2022,02,10,01,00,00,50.8578,1,1,
2022,02,10,02,00,00,30.3056,1,1,
2022,02,10,03,00,00,26.6828,1,1,
2022,02,10,04,00,00,41.2045,1,1,
2022,02,10,05,00,00,50.8213,1,1,
2022,02,10,06,00,00,44.7574,1,1,
2022,02,10,07,00,00,44.8225,1,1,
2022,02,10,08,00,00,47.3574,1,1,
2022,02,10,09,00,00,47.6846,1,1,
2022,02,10,10,00,00,54.1040,1,1,
2022,02,10,11,00,00,43.1940,1,1,
2022,02,10,12,00,00,39.8874,1,1,
2022,02,10,13,00,00,26.3900,1,1,
2022,02,10,14,00,00,24.0574,1,1,
2022,02,10,15,00,00,26.6223,1,1,
2022,02,10,16,00,00,7.5013,1,1,
2022,02,10,17,00,00,17.3447,1,1,
2022,02,10,18,00,00,12.4287,1,1,
2022,02,10,19,00,00,6.1838,1,1,
2022,02,10,20,00,00,7.3936,1,1,
2022,02,10,21,00,00,-999.0000,151,1,
2022,02,10,22,00,00,-999.0000,151,1,
2022,02,10,23,00,00,-999.0000,151,1,
2022,02,11,00,00,00,-999.0000,151,1,
2022,02,11,01,00,00,25.6161,1,1,
2022,02,11,02,00,00,37.7125,1,1,
2022,02,11,03,00,00,32.8269,1,1,
2022,02,11,04,00,00,58.2563,1,1,
2022,02,11,05,00,00,56.9807,1,1,
2022,02,11,06,00,00,41.2092,1,1,
2022,02,11,07,00,00,47.1910,1,1,
2022,02,11,08,00,00,54.6526,1,1,
2022,02,11,09,00,00,28.2226,1,1,
2022,02,11,10,00,00,19.8362,1,1,
2022,02,11,11,00,00,16.2428,1,1,
2022,02,11,12,00,00,12.5781,1,1,
2022,02,11,13,00,00,11.3816,1,1,
2022,02,11,14,00,00,12.7244,1,1,
2022,02,11,15,00,00,7.6589,1,1,
2022,02,11,16,00,00,10.2020,1,1,
2022,02,11,17,00,00,0.0000,1,1,
2022,02,11,18,00,00,7.5119,1,1,
2022,02,11,19,00,00,7.4591,1,1,
2022,02,11,20,00,00,11.1347,1,1,
2022,02,11,21,00,00,11.0965,1,1,
2022,02,11,22,00,00,12.3117,1,1,
2022,02,11,23,00,00,30.6969,1,1,
2022,02,12,00,00,00,51.3515,1,1,
2022,02,12,01,00,00,37.8715,1,1,
2022,02,12,02,00,00,51.3637,1,1,
2022,02,12,03,00,00,40.2347,1,1,
2022,02,12,04,00,00,43.7697,1,1,
2022,02,12,05,00,00,41.3357,1,1,
2022,02,12,06,00,00,40.0340,1,1,
2022,02,12,07,00,00,42.4008,1,1,
2022,02,12,08,00,00,29.2998,1,1,
2022,02,12,09,00,00,23.3447,1,1,
2022,02,12,10,00,00,17.3573,1,1,
2022,02,12,11,00,00,19.8911,1,1,
2022,02,12,12,00,00,16.3001,1,1,
2022,02,12,13,00,00,10.1111,1,1,
2022,02,12,14,00,00,19.0142,1,1,
2022,02,12,15,00,00,21.6133,1,1,
2022,02,12,16,00,00,21.5826,1,1,
2022,02,12,17,00,00,13.8876,1,1,
2022,02,12,18,00,00,8.7620,1,1,
2022,02,12,19,00,00,16.1407,1,1,
2022,02,12,20,00,00,21.0238,1,1,
2022,02,12,21,00,00,17.2796,1,1,
2022,02,12,22,00,00,18.4824,1,1,
2022,02,12,23,00,00,33.1935,1,1,
2022,02,13,00,00,00,55.1713,1,1,
2022,02,13,01,00,00,34.3307,1,1,
2022,02,13,02,00,00,17.1759,1,1,
2022,02,13,03,00,00,31.8386,1,1,
2022,02,13,04,00,00,20.8213,1,1,
2022,02,13,05,00,00,18.3843,1,1,
2022,02,13,06,00,00,20.8200,1,1,
2022,02,13,07,00,00,20.7748,1,1,
2022,02,13,08,00,00,20.7936,1,1,
2022,02,13,09,00,00,14.7030,1,1,
2022,02,13,10,00,00,17.2591,1,1,
2022,02,13,11,00,00,9.9422,1,1,
2022,02,13,12,00,00,15.0093,1,1,
2022,02,13,13,00,00,17.5644,1,1,
2022,02,13,14,00,00,20.1199,1,1,
2022,02,13,15,00,00,16.2854,1,1,
2022,02,13,16,00,00,22.5559,1,1,
2022,02,13,17,00,00,22.1507,1,1,
2022,02,13,18,00,00,29.2240,1,1,
2022,02,13,19,00,00,34.1367,1,1,
2022,02,13,20,00,00,35.3109,1,1,
2022,02,13,21,00,00,35.2919,1,1,
2022,02,13,22,00,00,37.6931,1,1,
2022,02,13,23,00,00,48.6366,1,1,
2022,02,14,00,00,00,40.1669,1,1,
2022,02,14,01,00,00,42.6220,1,1,
2022,02,14,02,00,00,24.3957,1,1,
2022,02,14,03,00,00,25.5980,1,1,
2022,02,14,04,00,00,24.3669,1,1,
2022,02,14,05,00,00,23.1382,1,1,
2022,02,14,06,00,00,29.2332,1,1,
2022,02,14,07,00,00,38.9440,1,1,
2022,02,14,08,00,00,49.9647,1,1,
2022,02,14,09,00,00,32.9948,1,1,
2022,02,14,10,00,00,29.4787,1,1,
2022,02,14,11,00,00,23.4114,1,1,
2022,02,14,12,00,00,18.5144,1,1,
2022,02,14,13,00,00,11.1736,1,1,
2022,02,14,14,00,00,16.2444,1,1,
2022,02,14,15,00,00,3.7614,1,1,
2022,02,14,16,00,00,5.0126,1,1,
2022,02,14,17,00,00,24.7090,1,1,
2022,02,14,18,00,00,26.9403,1,1,
2022,02,14,19,00,00,25.6641,1,1,
2022,02,14,20,00,00,32.9640,1,1,
2022,02,14,21,00,00,23.1544,1,1,
2022,02,14,22,00,00,40.2390,1,1,
2022,02,14,23,00,00,40.1852,1,1,
2022,02,15,00,00,00,40.1559,1,1,
2022,02,15,01,00,00,46.2521,1,1,
2022,02,15,02,00,00,27.9912,1,1,
2022,02,15,03,00,00,18.2380,1,1,
2022,02,15,04,00,00,20.6930,1,1,
2022,02,15,05,00,00,23.1210,1,1,
2022,02,15,06,00,00,30.3765,1,1,
2022,02,15,07,00,00,32.7797,1,1,
2022,02,15,08,00,00,24.3481,1,1,
2022,02,15,09,00,00,26.8976,1,1,
2022,02,15,10,00,00,17.2759,1,1,
2022,02,15,11,00,00,13.6805,1,1,
2022,02,15,12,00,00,17.4586,1,1,
2022,02,15,13,00,00,8.7378,1,1,
2022,02,15,14,00,00,18.8378,1,1,
2022,02,15,15,00,00,13.8360,1,1,
2022,02,15,16,00,00,15.1150,1,1,
2022,02,15,17,00,00,10.0024,1,1,
2022,02,15,18,00,00,11.1757,1,1,
2022,02,15,19,00,00,16.0374,1,1,
2022,02,15,20,00,00,12.3065,1,1,
2022,02,15,21,00,00,8.5931,1,1,
2022,02,15,22,00,00,24.4962,1,1,
2022,02,15,23,00,00,54.8601,1,1,
2022,02,16,00,00,00,-999.0000,151,1,
2022,02,16,01,00,00,66.8897,1,1,
2022,02,16,02,00,00,27.9991,1,1,
2022,02,16,03,00,00,37.6754,1,1,
2022,02,16,04,00,00,25.5660,1,1,
2022,02,16,05,00,00,29.1755,1,1,
2022,02,16,06,00,00,27.8553,1,1,
2022,02,16,07,00,00,56.8709,1,1,
2022,02,16,08,00,00,33.9916,1,1,
2022,02,16,09,00,00,30.4674,1,1,
2022,02,16,10,00,00,30.8234,1,1,
2022,02,16,11,00,00,26.0752,1,1,
2022,02,16,12,00,00,17.4844,1,1,
2022,02,16,13,00,00,15.0822,1,1,
2022,02,16,14,00,00,15.1311,1,1,
2022,02,16,15,00,00,20.2830,1,1,
2022,02,16,16,00,00,21.4788,1,1,
2022,02,16,17,00,00,8.7544,1,1,
2022,02,16,18,00,00,12.4457,1,1,
2022,02,16,19,00,00,6.1894,1,1,
2022,02,16,20,00,00,8.6346,1,1,
2022,02,16,21,00,00,19.6803,1,1,
2022,02,16,22,00,00,19.6484,1,1,
2022,02,16,23,00,00,36.6643,1,1,
2022,02,17,00,00,00,-999.0000,151,1,
2022,02,17,01,00,00,32.9636,1,1,
2022,02,17,02,00,00,18.3054,1,1,
2022,02,17,03,00,00,24.3882,1,1,
2022,02,17,04,00,00,26.8218,1,1,
2022,02,17,05,00,00,25.5865,1,1,
2022,02,17,06,00,00,29.2059,1,1,
2022,02,17,07,00,00,58.3005,1,1,
2022,02,17,08,00,00,56.1118,1,1,
2022,02,17,09,00,00,28.3541,1,1,
2022,02,17,10,00,00,32.2504,1,1,
2022,02,17,11,00,00,19.9723,1,1,
2022,02,17,12,00,00,13.8072,1,1,
2022,02,17,13,00,00,16.4336,1,1,
2022,02,17,14,00,00,20.3577,1,1,
2022,02,17,15,00,00,8.8775,1,1,
2022,02,17,16,00,00,13.9053,1,1,
2022,02,17,17,00,00,15.0303,1,1,
2022,02,17,18,00,00,29.7191,1,1,
2022,02,17,19,00,00,18.4242,1,1,
2022,02,17,20,00,00,33.1364,1,1,
2022,02,17,21,00,00,35.6141,1,1,
2022,02,17,22,00,00,25.7553,1,1,
2022,02,17,23,00,00,28.2016,1,1,
2022,02,18,00,00,00,-999.0000,151,1,
2022,02,18,01,00,00,20.8648,1,1,
2022,02,18,02,00,00,25.7328,1,1,
2022,02,18,03,00,00,13.4800,1,1,
2022,02,18,04,00,00,17.1650,1,1,
2022,02,18,05,00,00,28.1216,1,1,
2022,02,18,06,00,00,37.7833,1,1,
2022,02,18,07,00,00,26.8314,1,1,
2022,02,18,08,00,00,32.9804,1,1,
2022,02,18,09,00,00,17.1762,1,1,
2022,02,18,10,00,00,23.2406,1,1,
2022,02,18,11,00,00,13.4470,1,1,
2022,02,18,12,00,00,20.7626,1,1,
2022,02,18,13,00,00,15.8350,1,1,
2022,02,18,14,00,00,23.1856,1,1,
2022,02,18,15,00,00,17.0779,1,1,
2022,02,18,16,00,00,20.6800,1,1,
2022,02,18,17,00,00,19.4576,1,1,
2022,02,18,18,00,00,25.5524,1,1,
2022,02,18,19,00,00,20.6631,1,1,
2022,02,18,20,00,00,36.4219,1,1,
2022,02,18,21,00,00,31.5221,1,1,
2022,02,18,22,00,00,29.0587,1,1,
2022,02,18,23,00,00,22.9899,1,1,
2022,02,19,00,00,00,-999.0000,151,1,
2022,02,19,01,00,00,29.0434,1,1,
2022,02,19,02,00,00,16.9361,1,1,
2022,02,19,03,00,00,22.9601,1,1,
2022,02,19,04,00,00,36.2671,1,1,
2022,02,19,05,00,00,21.7419,1,1,
2022,02,19,06,00,00,39.7561,1,1,
2022,02,19,07,00,00,30.1282,1,1,
2022,02,19,08,00,00,35.1113,1,1,
2022,02,19,09,00,00,18.2689,1,1,
2022,02,19,10,00,00,28.3917,1,1,
2022,02,19,11,00,00,28.5873,1,1,
2022,02,19,12,00,00,22.4534,1,1,
2022,02,19,13,00,00,16.2866,1,1,
2022,02,19,14,00,00,20.1700,1,1,
2022,02,19,15,00,00,18.9199,1,1,
2022,02,19,16,00,00,16.2389,1,1,
2022,02,19,17,00,00,12.3640,1,1,
2022,02,19,18,00,00,20.8351,1,1,
2022,02,19,19,00,00,19.4885,1,1,
2022,02,19,20,00,00,15.7886,1,1,
2022,02,19,21,00,00,19.4337,1,1,
2022,02,19,22,00,00,31.5407,1,1,
2022,02,19,23,00,00,25.4598,1,1,
2022,02,20,00,00,00,-999.0000,151,1,
2022,02,20,01,00,00,29.1106,1,1,
2022,02,20,02,00,00,26.6888,1,1,
2022,02,20,03,00,00,20.6520,1,1,
2022,02,20,04,00,00,17.0115,1,1,
2022,02,20,05,00,00,19.4383,1,1,
2022,02,20,06,00,00,26.6867,1,1,
2022,02,20,07,00,00,20.6138,1,1,
2022,02,20,08,00,00,18.2257,1,1,
