Año,Mes,Día,Hora,Minuto,Segundo,pm25,calidad_pm25,calidad
2021,02,20,03,00,00,49.5994,1,1,
2021,02,20,04,00,00,41.3030,1,1,
2021,02,20,05,00,00,44.8947,1,1,
2021,02,20,06,00,00,27.1549,1,1,
2021,02,20,07,00,00,38.9197,1,1,
2021,02,20,08,00,00,37.9527,1,1,
2021,02,20,09,00,00,21.4587,1,1,
2021,02,20,10,00,00,15.6807,1,1,
2021,02,20,11,00,00,15.7693,1,1,
2021,02,20,12,00,00,13.4221,1,1,
2021,02,20,13,00,00,14.7164,1,1,
2021,02,20,14,00,00,15.9479,1,1,
2021,02,20,15,00,00,11.0052,1,1,
2021,02,20,16,00,00,8.5463,1,1,
2021,02,20,17,00,00,6.0861,1,1,
2021,02,20,18,00,00,12.1148,1,1,
2021,02,20,19,00,00,10.8556,1,1,
2021,02,20,20,00,00,13.2160,1,1,
2021,02,20,21,00,00,17.9430,1,1,
2021,02,20,22,00,00,11.9423,1,1,
2021,02,20,23,00,00,13.0518,1,1,
2021,02,21,00,00,00,14.1867,1,1,
2021,02,21,01,00,00,18.9018,1,1,
2021,02,21,02,00,00,16.5629,1,1,
2021,02,21,03,00,00,22.4785,1,1,
2021,02,21,04,00,00,39.0217,1,1,
2021,02,21,05,00,00,33.1400,1,1,
2021,02,21,06,00,00,23.6594,1,1,
2021,02,21,07,00,00,30.7169,1,1,
2021,02,21,08,00,00,42.5953,1,1,
2021,02,21,09,00,00,7.1864,1,1,
2021,02,21,10,00,00,16.9255,1,1,
2021,02,21,11,00,00,12.1259,1,1,
2021,02,21,12,00,00,10.9904,1,1,
2021,02,21,13,00,00,9.8102,1,1,
2021,02,21,14,00,00,14.7161,1,1,
2021,02,21,15,00,00,8.5691,1,1,
2021,02,21,16,00,00,9.6601,1,1,
2021,02,21,17,00,00,9.6264,1,1,
2021,02,21,18,00,00,10.8173,1,1,
2021,02,21,19,00,00,21.5858,1,1,
2021,02,21,20,00,00,17.9629,1,1,
2021,02,21,21,00,00,17.9341,1,1,
2021,02,21,22,00,00,20.3029,1,1,
2021,02,21,23,00,00,29.8170,1,1,
2021,02,22,00,00,00,25.0287,1,1,
2021,02,22,01,00,00,21.4452,1,1,
2021,02,22,02,00,00,34.5167,1,1,
2021,02,22,03,00,00,15.4848,1,1,
2021,02,22,04,00,00,13.1016,1,1,
2021,02,22,05,00,00,11.9060,1,1,
2021,02,22,06,00,00,32.0816,1,1,
2021,02,22,07,00,00,21.3350,1,1,
2021,02,22,08,00,00,41.6218,1,1,
2021,02,22,09,00,00,22.8171,1,1,
2021,02,22,10,00,00,15.7012,1,1,
2021,02,22,11,00,00,17.0330,1,1,
2021,02,22,12,00,00,17.1560,1,1,
2021,02,22,13,00,00,22.1510,1,1,
2021,02,22,14,00,00,18.4393,1,1,
2021,02,22,15,00,00,23.3014,1,1,
2021,02,22,16,00,00,7.3158,1,1,
2021,02,22,17,00,00,12.2018,1,1,
2021,02,22,18,00,00,12.1431,1,1,
2021,02,22,19,00,00,10.8759,1,1,
2021,02,22,20,00,00,8.4340,1,1,
2021,02,22,21,00,00,8.4086,1,1,
2021,02,22,22,00,00,9.5953,1,1,
2021,02,22,23,00,00,16.7634,1,1,
2021,02,23,00,00,00,13.1588,1,1,
2021,02,23,01,00,00,10.7546,1,1,
2021,02,23,02,00,00,10.7611,1,1,
2021,02,23,03,00,00,10.7401,1,1,
2021,02,23,04,00,00,14.2627,1,1,
2021,02,23,05,00,00,28.5114,1,1,
2021,02,23,06,00,00,19.0048,1,1,
2021,02,23,07,00,00,27.2849,1,1,
2021,02,23,08,00,00,29.7351,1,1,
2021,02,23,09,00,00,25.1717,1,1,
2021,02,23,10,00,00,15.6653,1,1,
2021,02,23,11,00,00,12.0990,1,1,
2021,02,23,12,00,00,17.0248,1,1,
2021,02,23,13,00,00,13.3500,1,1,
2021,02,23,14,00,00,17.1683,1,1,
2021,02,23,15,00,00,19.6980,1,1,
2021,02,23,16,00,00,13.5353,1,1,
2021,02,23,17,00,00,9.8170,1,1,
2021,02,23,18,00,00,9.7573,1,1,
2021,02,23,19,00,00,10.9029,1,1,
2021,02,23,20,00,00,9.6499,1,1,
2021,02,23,21,00,00,10.8172,1,1,
2021,02,23,22,00,00,11.9822,1,1,
2021,02,23,23,00,00,27.5184,1,1,
2021,02,24,00,00,00,20.3388,1,1,
2021,02,24,01,00,00,19.1502,1,1,
2021,02,24,02,00,00,14.3565,1,1,
2021,02,24,03,00,00,15.5354,1,1,
2021,02,24,04,00,00,23.8915,1,1,
2021,02,24,05,00,00,32.2142,1,1,
2021,02,24,06,00,00,29.7973,1,1,
2021,02,24,07,00,00,40.4507,1,1,
2021,02,24,08,00,00,27.4513,1,1,
2021,02,24,09,00,00,23.9605,1,1,
2021,02,24,10,00,00,20.6069,1,1,
2021,02,24,11,00,00,15.9015,1,1,
2021,02,24,12,00,00,12.2947,1,1,
2021,02,24,13,00,00,14.8306,1,1,
2021,02,24,14,00,00,13.6425,1,1,
2021,02,24,15,00,00,7.4352,1,1,
2021,02,24,16,00,00,12.4381,1,1,
2021,02,24,17,00,00,7.4340,1,1,
2021,02,24,18,00,00,9.8351,1,1,
2021,02,24,19,00,00,12.1956,1,1,
2021,02,24,20,00,00,16.9968,1,1,
2021,02,24,21,00,00,15.7463,1,1,
2021,02,24,22,00,00,15.7032,1,1,
2021,02,24,23,00,00,19.3005,1,1,
2021,02,25,00,00,00,21.6665,1,1,
2021,02,25,01,00,00,21.6619,1,1,
2021,02,25,02,00,00,27.6832,1,1,
2021,02,25,03,00,00,21.6442,1,1,
2021,02,25,04,00,00,34.7794,1,1,
2021,02,25,05,00,00,41.8758,1,1,
2021,02,25,06,00,00,33.5014,1,1,
2021,02,25,07,00,00,37.0376,1,1,
2021,02,25,08,00,00,45.4559,1,1,
2021,02,25,09,00,00,25.1471,1,1,
2021,02,25,10,00,00,18.0998,1,1,
2021,02,25,11,00,00,29.2772,1,1,
2021,02,25,12,00,00,17.2236,1,1,
2021,02,25,13,00,00,16.1149,1,1,
2021,02,25,14,00,00,14.9188,1,1,
2021,02,25,15,00,00,12.4612,1,1,
2021,02,25,16,00,00,22.3028,1,1,
2021,02,25,17,00,00,11.1380,1,1,
2021,02,25,18,00,00,8.5958,1,1,
2021,02,25,19,00,00,7.3180,1,1,
2021,02,25,20,00,00,8.5053,1,1,
2021,02,25,21,00,00,13.3159,1,1,
2021,02,25,22,00,00,18.0818,1,1,
2021,02,25,23,00,00,38.4848,1,1,
2021,02,26,00,00,00,34.8656,1,1,
2021,02,26,01,00,00,39.5962,1,1,
2021,02,26,02,00,00,15.5947,1,1,
2021,02,26,03,00,00,40.7532,1,1,
2021,02,26,04,00,00,14.4156,1,1,
2021,02,26,05,00,00,43.2065,1,1,
2021,02,26,06,00,00,21.5730,1,1,
2021,02,26,07,00,00,44.2845,1,1,
2021,02,26,08,00,00,22.7790,1,1,
2021,02,26,09,00,00,19.2311,1,1,
2021,02,26,10,00,00,18.1544,1,1,
2021,02,26,11,00,00,14.6829,1,1,
2021,02,26,12,00,00,14.7964,1,1,
2021,02,26,13,00,00,14.8115,1,1,
2021,02,26,14,00,00,6.2078,1,1,
2021,02,26,15,00,00,10.0012,1,1,
2021,02,26,16,00,00,6.2091,1,1,
2021,02,26,17,00,00,13.5151,1,1,
2021,02,26,18,00,00,20.8103,1,1,
2021,02,26,19,00,00,17.0636,1,1,
2021,02,26,20,00,00,15.7671,1,1,
2021,02,26,21,00,00,31.3621,1,1,
2021,02,26,22,00,00,21.5470,1,1,
2021,02,26,23,00,00,15.5301,1,1,
2021,02,27,00,00,00,25.0323,1,1,
2021,02,27,01,00,00,16.6878,1,1,
2021,02,27,02,00,00,33.3483,1,1,
2021,02,27,03,00,00,40.4576,1,1,
2021,02,27,04,00,00,25.0305,1,1,
2021,02,27,05,00,00,45.2394,1,1,
2021,02,27,06,00,00,36.8399,1,1,
2021,02,27,07,00,00,28.4952,1,1,
2021,02,27,08,00,00,22.6765,1,1,
2021,02,27,09,00,00,21.6056,1,1,
2021,02,27,10,00,00,19.2592,1,1,
2021,02,27,11,00,00,13.2777,1,1,
2021,02,27,12,00,00,17.0849,1,1,
2021,02,27,13,00,00,12.1694,1,1,
2021,02,27,14,00,00,18.3812,1,1,
2021,02,27,15,00,00,19.7299,1,1,
2021,02,27,16,00,00,16.1133,1,1,
2021,02,27,17,00,00,2.4633,1,1,
2021,02,27,18,00,00,9.7369,1,1,
2021,02,27,19,00,00,9.6420,1,1,
2021,02,27,20,00,00,6.0241,1,1,
2021,02,27,21,00,00,8.4265,1,1,
2021,02,27,22,00,00,9.6073,1,1,
2021,02,27,23,00,00,33.5400,1,1,
2021,02,28,00,00,00,32.3203,1,1,
2021,02,28,01,00,00,41.8222,1,1,
2021,02,28,02,00,00,29.9423,1,1,
2021,02,28,03,00,00,47.8735,1,1,
2021,02,28,04,00,00,40.6673,1,1,
2021,02,28,05,00,00,37.0070,1,1,
2021,02,28,06,00,00,38.1619,1,1,
2021,02,28,07,00,00,29.8400,1,1,
2021,02,28,08,00,00,21.6867,1,1,
2021,02,28,09,00,00,12.0534,1,1,
2021,02,28,10,00,00,9.6733,1,1,
2021,02,28,11,00,00,8.5097,1,1,
2021,02,28,12,00,00,9.7939,1,1,
2021,02,28,13,00,00,13.5403,1,1,
2021,02,28,14,00,00,14.8239,1,1,
2021,02,28,15,00,00,14.9504,1,1,
2021,02,28,16,00,00,4.9225,1,1,
2021,02,28,17,00,00,14.6161,1,1,
2021,02,28,18,00,00,11.9644,1,1,
2021,02,28,19,00,00,19.1225,1,1,
2021,02,28,20,00,00,38.1808,1,1,
2021,02,28,21,00,00,29.8407,1,1,
2021,02,28,22,00,00,27.4729,1,1,
2021,02,28,23,00,00,38.1503,1,1,
2021,03,01,00,00,00,47.7155,1,1,
2021,03,01,01,00,00,33.4691,1,1,
2021,03,01,02,00,00,31.0767,1,1,
2021,03,01,03,00,00,10.7571,1,1,
2021,03,01,04,00,00,27.4786,1,1,
2021,03,01,05,00,00,25.0500,1,1,
2021,03,01,06,00,00,33.3118,1,1,
2021,03,01,07,00,00,32.1879,1,1,
2021,03,01,08,00,00,26.3403,1,1,
2021,03,01,09,00,00,19.2771,1,1,
2021,03,01,10,00,00,13.4254,1,1,
2021,03,01,11,00,00,19.5920,1,1,
2021,03,01,12,00,00,20.9544,1,1,
2021,03,01,13,00,00,12.3733,1,1,
2021,03,01,14,00,00,18.6738,1,1,
2021,03,01,15,00,00,7.3896,1,1,
2021,03,01,16,00,00,6.0584,1,1,
2021,03,01,17,00,00,12.1197,1,1,
2021,03,01,18,00,00,16.9481,1,1,
2021,03,01,19,00,00,22.9327,1,1,
2021,03,01,20,00,00,32.4431,1,1,
2021,03,01,21,00,00,15.4571,1,1,
2021,03,01,22,00,00,13.0596,1,1,
2021,03,01,23,00,00,16.6137,1,1,
2021,03,02,00,00,00,17.8156,1,1,
2021,03,02,01,00,00,22.5880,1,1,
2021,03,02,02,00,00,17.8192,1,1,
2021,03,02,03,00,00,27.3009,1,1,
2021,03,02,04,00,00,37.9659,1,1,
2021,03,02,05,00,00,29.6095,1,1,
2021,03,02,06,00,00,33.1725,1,1,
2021,03,02,07,00,00,37.9298,1,1,
2021,03,02,08,00,00,36.9461,1,1,
2021,03,02,09,00,00,17.9627,1,1,
2021,03,02,10,00,00,26.5788,1,1,
2021,03,02,11,00,00,30.4228,1,1,
2021,03,02,12,00,00,24.4899,1,1,
2021,03,02,13,00,00,25.8335,1,1,
2021,03,02,14,00,00,21.0161,1,1,
2021,03,02,15,00,00,19.8394,1,1,
2021,03,02,16,00,00,28.1822,1,1,
2021,03,02,17,00,00,19.1898,1,1,
2021,03,02,18,00,00,26.3460,1,1,
2021,03,02,19,00,00,28.6857,1,1,
2021,03,02,20,00,00,45.3785,1,1,
2021,03,02,21,00,00,39.4271,1,1,
2021,03,02,22,00,00,47.7441,1,1,
2021,03,02,23,00,00,50.0707,1,1,
2021,03,03,00,00,00,44.0973,1,1,
2021,03,03,01,00,00,40.4888,1,1,
2021,03,03,02,00,00,55.9369,1,1,
2021,03,03,03,00,00,59.4858,1,1,
2021,03,03,04,00,00,29.7243,1,1,
2021,03,03,05,00,00,26.0923,1,1,
2021,03,03,06,00,00,30.8234,1,1,
2021,03,03,07,00,00,67.4963,1,1,
2021,03,03,08,00,00,65.2665,1,1,
2021,03,03,09,00,00,38.1921,1,1,
2021,03,03,10,00,00,39.6877,1,1,
2021,03,03,11,00,00,29.0734,1,1,
2021,03,03,12,00,00,26.8202,1,1,
2021,03,03,13,00,00,28.1235,1,1,
2021,03,03,14,00,00,22.0641,1,1,
2021,03,03,15,00,00,19.6210,1,1,
2021,03,03,16,00,00,15.8820,1,1,
2021,03,03,17,00,00,7.2898,1,1,
2021,03,03,18,00,00,18.1812,1,1,
2021,03,03,19,00,00,37.4057,1,1,
2021,03,03,20,00,00,37.2743,1,1,
2021,03,03,21,00,00,16.8128,1,1,
2021,03,03,22,00,00,14.3495,1,1,
2021,03,03,23,00,00,17.9121,1,1,
2021,03,04,00,00,00,20.2908,1,1,
2021,03,04,01,00,00,31.0448,1,1,
2021,03,04,02,00,00,32.2302,1,1,
2021,03,04,03,00,00,38.1719,1,1,
2021,03,04,04,00,00,34.5581,1,1,
2021,03,04,05,00,00,38.0696,1,1,
2021,03,04,06,00,00,40.4380,1,1,
2021,03,04,07,00,00,35.6595,1,1,
2021,03,04,08,00,00,41.6936,1,1,
2021,03,04,09,00,00,30.1105,1,1,
2021,03,04,10,00,00,38.8972,1,1,
2021,03,04,11,00,00,32.9389,1,1,
2021,03,04,12,00,00,37.8856,1,1,
2021,03,04,13,00,00,33.1062,1,1,
2021,03,04,14,00,00,24.5626,1,1,
2021,03,04,15,00,00,28.2610,1,1,
2021,03,04,16,00,00,22.0053,1,1,
2021,03,04,17,00,00,20.6145,1,1,
2021,03,04,18,00,00,24.1087,1,1,
2021,03,04,19,00,00,28.8965,1,1,
2021,03,04,20,00,00,25.2181,1,1,
2021,03,04,21,00,00,21.5431,1,1,
2021,03,04,22,00,00,17.8806,1,1,
2021,03,04,23,00,00,28.5555,1,1,
2021,03,05,00,00,00,32.0808,1,1,
2021,03,05,01,00,00,23.7302,1,1,
2021,03,05,02,00,00,17.7582,1,1,
2021,03,05,03,00,00,15.3570,1,1,
2021,03,05,04,00,00,20.0833,1,1,
2021,03,05,05,00,00,22.4405,1,1,
2021,03,05,06,00,00,49.6199,1,1,
2021,03,05,07,00,00,36.6305,1,1,
2021,03,05,08,00,00,34.3643,1,1,
2021,03,05,09,00,00,27.3933,1,1,
2021,03,05,10,00,00,27.7367,1,1,
2021,03,05,11,00,00,27.9744,1,1,
2021,03,05,12,00,00,24.4442,1,1,
2021,03,05,13,00,00,23.3291,1,1,
2021,03,05,14,00,00,17.1784,1,1,
2021,03,05,15,00,00,20.9056,1,1,
2021,03,05,16,00,00,20.8704,1,1,
2021,03,05,17,00,00,19.5034,1,1,
2021,03,05,18,00,00,20.6130,1,1,
2021,03,05,19,00,00,22.9416,1,1,
2021,03,05,20,00,00,20.4573,1,1,
2021,03,05,21,00,00,28.6857,1,1,
2021,03,05,22,00,00,45.3862,1,1,
2021,03,05,23,00,00,32.2282,1,1,
2021,03,06,00,00,00,38.1540,1,1,
2021,03,06,01,00,00,36.9759,1,1,
2021,03,06,02,00,00,22.7075,1,1,
2021,03,06,03,00,00,34.6237,1,1,
2021,03,06,04,00,00,38.1989,1,1,
2021,03,06,05,00,00,47.7080,1,1,
2021,03,06,06,00,00,53.6571,1,1,
2021,03,06,07,00,00,52.4041,1,1,
2021,03,06,08,00,00,52.2818,1,1,
2021,03,06,09,00,00,38.1446,1,1,
2021,03,06,10,00,00,44.3328,1,1,
2021,03,06,11,00,00,36.1784,1,1,
2021,03,06,12,00,00,42.7814,1,1,
2021,03,06,13,00,00,33.1631,1,1,
2021,03,06,14,00,00,30.7793,1,1,
2021,03,06,15,00,00,39.4898,1,1,
2021,03,06,16,00,00,32.0536,1,1,
2021,03,06,17,00,00,28.2389,1,1,
2021,03,06,18,00,00,30.5064,1,1,
2021,03,06,19,00,00,31.4922,1,1,
2021,03,06,20,00,00,28.9656,1,1,
2021,03,06,21,00,00,31.3002,1,1,
2021,03,06,22,00,00,29.9999,1,1,
2021,03,06,23,00,00,29.9580,1,1,
2021,03,07,00,00,00,29.9159,1,1,
2021,03,07,01,00,00,33.5046,1,1,
2021,03,07,02,00,00,38.2874,1,1,
2021,03,07,03,00,00,43.0636,1,1,
2021,03,07,04,00,00,42.8968,1,1,
2021,03,07,05,00,00,38.1032,1,1,
2021,03,07,06,00,00,39.2591,1,1,
2021,03,07,07,00,00,39.2086,1,1,
2021,03,07,08,00,00,38.2203,1,1,
2021,03,07,09,00,00,36.0591,1,1,
2021,03,07,10,00,00,31.4450,1,1,
2021,03,07,11,00,00,24.3068,1,1,
2021,03,07,12,00,00,29.2521,1,1,
2021,03,07,13,00,00,20.7315,1,1,
2021,03,07,14,00,00,22.1165,1,1,
2021,03,07,15,00,00,22.2097,1,1,
2021,03,07,16,00,00,11.1022,1,1,
2021,03,07,17,00,00,17.2269,1,1,
2021,03,07,18,00,00,18.2837,1,1,
2021,03,07,19,00,00,19.3788,1,1,
2021,03,07,20,00,00,22.9091,1,1,
2021,03,07,21,00,00,16.7827,1,1,
2021,03,07,22,00,00,13.1294,1,1,
2021,03,07,23,00,00,15.4915,1,1,
2021,03,08,00,00,00,22.5987,1,1,
2021,03,08,01,00,00,21.4054,1,1,
2021,03,08,02,00,00,38.0753,1,1,
2021,03,08,03,00,00,45.1668,1,1,
2021,03,08,04,00,00,36.8311,1,1,
2021,03,08,05,00,00,26.1334,1,1,
2021,03,08,06,00,00,18.9810,1,1,
2021,03,08,07,00,00,10.6626,1,1,
2021,03,08,08,00,00,9.4992,1,1,
2021,03,08,09,00,00,10.7559,1,1,
2021,03,08,10,00,00,18.0566,1,1,
2021,03,08,11,00,00,-999.0000,151,1,
2021,03,08,12,00,00,-999.0000,151,1,
2021,03,08,13,00,00,4.8447,1,1,
2021,03,08,14,00,00,9.7445,1,1,
2021,03,08,15,00,00,9.7824,1,1,
2021,03,08,16,00,00,7.3204,1,1,
2021,03,08,17,00,00,7.2575,1,1,
2021,03,08,18,00,00,7.2240,1,1,
2021,03,08,19,00,00,14.3826,1,1,
2021,03,08,20,00,00,5.9755,1,1,
2021,03,08,21,00,00,11.9255,1,1,
2021,03,08,22,00,00,21.4156,1,1,
2021,03,08,23,00,00,30.8883,1,1,
2021,03,09,00,00,00,21.3900,1,1,
2021,03,09,01,00,00,19.0009,1,1,
2021,03,09,02,00,00,5.9429,1,1,
2021,03,09,03,00,00,27.2396,1,1,
2021,03,09,04,00,00,17.7411,1,1,
2021,03,09,05,00,00,24.8096,1,1,
2021,03,09,06,00,00,31.8539,1,1,
2021,03,09,07,00,00,36.5443,1,1,
2021,03,09,08,00,00,28.4362,1,1,
2021,03,09,09,00,00,26.1757,1,1,
2021,03,09,10,00,00,20.3418,1,1,
2021,03,09,11,00,00,14.4678,1,1,
2021,03,09,12,00,00,13.3439,1,1,
2021,03,09,13,00,00,19.5406,1,1,
2021,03,09,14,00,00,18.3673,1,1,
2021,03,09,15,00,00,12.2734,1,1,
2021,03,09,16,00,00,16.0018,1,1,
2021,03,09,17,00,00,12.2191,1,1,
2021,03,09,18,00,00,10.8993,1,1,
2021,03,09,19,00,00,13.2528,1,1,
2021,03,09,20,00,00,11.9907,1,1,
2021,03,09,21,00,00,17.9251,1,1,
2021,03,09,22,00,00,36.9024,1,1,
2021,03,09,23,00,00,48.7407,1,1,
2021,03,10,00,00,00,45.1342,1,1,
2021,03,10,01,00,00,40.3665,1,1,
2021,03,10,02,00,00,41.6376,1,1,
2021,03,10,03,00,00,14.2536,1,1,
2021,03,10,04,00,00,24.8887,1,1,
2021,03,10,05,00,00,24.8483,1,1,
2021,03,10,06,00,00,30.7536,1,1,
2021,03,10,07,00,00,22.4748,1,1,
2021,03,10,08,00,00,27.3104,1,1,
2021,03,10,09,00,00,19.1230,1,1,
2021,03,10,10,00,00,19.2174,1,1,
2021,03,10,11,00,00,16.9600,1,1,
2021,03,10,12,00,00,14.5645,1,1,
2021,03,10,13,00,00,7.3071,1,1,
2021,03,10,14,00,00,6.0646,1,1,
2021,03,10,15,00,00,8.5006,1,1,
2021,03,10,16,00,00,14.5066,1,1,
2021,03,10,17,00,00,9.5836,1,1,
2021,03,10,18,00,00,19.1007,1,1,
2021,03,10,19,00,00,17.8851,1,1,
2021,03,10,20,00,00,33.3054,1,1,
2021,03,10,21,00,00,47.4226,1,1,
2021,03,10,22,00,00,41.4339,1,1,
2021,03,10,23,00,00,49.7568,1,1,
2021,03,11,00,00,00,42.6169,1,1,
2021,03,11,01,00,00,41.3779,1,1,
2021,03,11,02,00,00,55.6013,1,1,
2021,03,11,03,00,00,35.5061,1,1,
2021,03,11,04,00,00,31.9399,1,1,
2021,03,11,05,00,00,34.3332,1,1,
2021,03,11,06,00,00,26.0257,1,1,
2021,03,11,07,00,00,18.9053,1,1,
2021,03,11,08,00,00,24.8663,1,1,
2021,03,11,09,00,00,34.5892,1,1,
2021,03,11,10,00,00,15.5514,1,1,
2021,03,11,11,00,00,22.7539,1,1,
2021,03,11,12,00,00,19.2925,1,1,
2021,03,11,13,00,00,8.4820,1,1,
2021,03,11,14,00,00,10.8732,1,1,
2021,03,11,15,00,00,7.2592,1,1,
2021,03,11,16,00,00,21.7934,1,1,
2021,03,11,17,00,00,16.7234,1,1,
2021,03,11,18,00,00,9.4841,1,1,
2021,03,11,19,00,00,20.1481,1,1,
2021,03,11,20,00,00,17.7608,1,1,
2021,03,11,21,00,00,8.2426,1,1,
2021,03,11,22,00,00,12.9457,1,1,
2021,03,11,23,00,00,15.2859,1,1,
2021,03,12,00,00,00,14.1008,1,1,
2021,03,12,01,00,00,19.9936,1,1,
2021,03,12,02,00,00,23.5468,1,1,
2021,03,12,03,00,00,22.3988,1,1,
2021,03,12,04,00,00,12.9541,1,1,
2021,03,12,05,00,00,7.0289,1,1,
2021,03,12,06,00,00,7.0288,1,1,
2021,03,12,07,00,00,11.7068,1,1,
2021,03,12,08,00,00,18.7523,1,1,
2021,03,12,09,00,00,21.1606,1,1,
2021,03,12,10,00,00,20.1343,1,1,
2021,03,12,11,00,00,20.3405,1,1,
2021,03,12,12,00,00,25.1081,1,1,
2021,03,12,13,00,00,0.0000,1,1,
2021,03,12,14,00,00,13.1258,1,1,
2021,03,12,15,00,00,14.2640,1,1,
2021,03,12,16,00,00,7.1108,1,1,
2021,03,12,17,00,00,14.2407,1,1,
2021,03,12,18,00,00,13.0407,1,1,
2021,03,12,19,00,00,15.3839,1,1,
2021,03,12,20,00,00,34.2502,1,1,
2021,03,12,21,00,00,30.6658,1,1,
2021,03,12,22,00,00,58.8832,1,1,
2021,03,12,23,00,00,35.3148,1,1,
2021,03,13,00,00,00,42.3856,1,1,
2021,03,13,01,00,00,45.9625,1,1,
2021,03,13,02,00,00,49.4886,1,1,
2021,03,13,03,00,00,44.8419,1,1,
2021,03,13,04,00,00,46.0279,1,1,
2021,03,13,05,00,00,17.6987,1,1,
2021,03,13,06,00,00,17.6748,1,1,
2021,03,13,07,00,00,14.1271,1,1,
2021,03,13,08,00,00,11.7995,1,1,
2021,03,13,09,00,00,20.1491,1,1,
2021,03,13,10,00,00,10.7991,1,1,
2021,03,13,11,00,00,16.8559,1,1,
2021,03,13,12,00,00,12.0511,1,1,
2021,03,13,13,00,00,18.2191,1,1,
2021,03,13,14,00,00,19.4191,1,1,
2021,03,13,15,00,00,30.0759,1,1,
2021,03,13,16,00,00,14.4865,1,1,
2021,03,13,17,00,00,14.4743,1,1,
2021,03,13,18,00,00,26.4313,1,1,
2021,03,13,19,00,00,23.9112,1,1,
2021,03,13,20,00,00,41.6994,1,1,
2021,03,13,21,00,00,30.9109,1,1,
2021,03,13,22,00,00,5.9279,1,1,
2021,03,13,23,00,00,14.1332,1,1,
2021,03,14,00,00,00,10.5702,1,1,
2021,03,14,01,00,00,15.2916,1,1,
2021,03,14,02,00,00,18.8329,1,1,
2021,03,14,03,00,00,23.5347,1,1,
2021,03,14,04,00,00,42.3719,1,1,
2021,03,14,05,00,00,40.0144,1,1,
2021,03,14,06,00,00,32.9550,1,1,
2021,03,14,07,00,00,36.4653,1,1,
2021,03,14,08,00,00,28.3365,1,1,
2021,03,14,09,00,00,33.3850,1,1,
2021,03,14,10,00,00,25.2599,1,1,
2021,03,14,11,00,00,14.5560,1,1,
2021,03,14,12,00,00,20.6779,1,1,
2021,03,14,13,00,00,21.9188,1,1,
2021,03,14,14,00,00,11.0044,1,1,
2021,03,14,15,00,00,18.2519,1,1,
2021,03,14,16,00,00,22.6439,1,1,
2021,03,14,17,00,00,16.6413,1,1,
2021,03,14,18,00,00,19.0864,1,1,
2021,03,14,19,00,00,40.4399,1,1,
2021,03,14,20,00,00,22.5633,1,1,
2021,03,14,21,00,00,11.8487,1,1,
2021,03,14,22,00,00,42.4984,1,1,
2021,03,14,23,00,00,28.3078,1,1,
2021,03,15,00,00,00,34.2518,1,1,
2021,03,15,01,00,00,21.2830,1,1,
2021,03,15,02,00,00,47.3353,1,1,
2021,03,15,03,00,00,37.8606,1,1,
2021,03,15,04,00,00,43.7316,1,1,
2021,03,15,05,00,00,21.2620,1,1,
2021,03,15,06,00,00,23.5640,1,1,
2021,03,15,07,00,00,30.5594,1,1,
2021,03,15,08,00,00,28.4876,1,1,
2021,03,15,09,00,00,28.7274,1,1,
2021,03,15,10,00,00,20.5292,1,1,
2021,03,15,11,00,00,19.4305,1,1,
2021,03,15,12,00,00,19.5725,1,1,
2021,03,15,13,00,00,18.4345,1,1,
2021,03,15,14,00,00,19.6973,1,1,
2021,03,15,15,00,00,13.4001,1,1,
2021,03,15,16,00,00,17.8867,1,1,
2021,03,15,17,00,00,22.4899,1,1,
2021,03,15,18,00,00,31.9366,1,1,
2021,03,15,19,00,00,22.4924,1,1,
2021,03,15,20,00,00,30.7377,1,1,
2021,03,15,21,00,00,31.8753,1,1,
2021,03,15,22,00,00,25.8744,1,1,
2021,03,15,23,00,00,28.2039,1,1,
2021,03,16,00,00,00,23.5163,1,1,
2021,03,16,01,00,00,18.7938,1,1,
2021,03,16,02,00,00,31.7505,1,1,
2021,03,16,03,00,00,27.0405,1,1,
2021,03,16,04,00,00,35.2612,1,1,
2021,03,16,05,00,00,35.2629,1,1,
2021,03,16,06,00,00,27.0155,1,1,
2021,03,16,07,00,00,49.3432,1,1,
2021,03,16,08,00,00,39.9831,1,1,
2021,03,16,09,00,00,27.1527,1,1,
2021,03,16,10,00,00,24.9610,1,1,
2021,03,16,11,00,00,26.2532,1,1,
2021,03,16,12,00,00,21.7748,1,1,
2021,03,16,13,00,00,18.2551,1,1,
2021,03,16,14,00,00,23.3059,1,1,
2021,03,16,15,00,00,22.0690,1,1,
2021,03,16,16,00,00,25.5369,1,1,
2021,03,16,17,00,00,24.2152,1,1,
2021,03,16,18,00,00,15.5082,1,1,
2021,03,16,19,00,00,34.4002,1,1,
2021,03,16,20,00,00,47.3812,1,1,
2021,03,16,21,00,00,48.5409,1,1,
2021,03,16,22,00,00,49.6377,1,1,
2021,03,16,23,00,00,46.0812,1,1,
2021,03,17,00,00,00,24.8344,1,1,
2021,03,17,01,00,00,33.1000,1,1,
2021,03,17,02,00,00,41.3691,1,1,
2021,03,17,03,00,00,31.9310,1,1,
2021,03,17,04,00,00,42.5160,1,1,
2021,03,17,05,00,00,22.4269,1,1,
2021,03,17,06,00,00,21.2432,1,1,
2021,03,17,07,00,00,25.9262,1,1,
2021,03,17,08,00,00,23.5694,1,1,
